Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2028499,Data Engineer,Amazon,MNC,FinTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,60.3,"AWS, Python, SQL, Spark",BCA,10,765,3.1,2024-10-28
IND2028510,Data Scientist,Leadsquared,Startup,Consulting,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,22.7,"Machine Learning, Statistics, NLP, Pandas",M.Tech/M.E.,2,100,3.4,2025-05-11
IND2028512,Data Scientist,Fi Money,Startup,FinTech,Kolkata,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,17.8,"Statistics, NLP, Tableau, Pandas, TensorFlow",B.Tech/B.E.,1,44,3.9,2024-06-28
IND2028518,Data Scientist,Infosys,MNC,E-Commerce,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,30.1,"Pandas, Tableau, Python, Scikit-learn, Statistics",B.Tech/B.E.,2,183,2.9,2024-11-13
IND2028521,Data Engineer,Cisco,MNC,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,17.7,"Spark, ETL, dbt, Kafka",B.Tech/B.E.,15,1749,4.3,2025-04-01
IND2028526,Data Analyst,Khatabook,Startup,Gaming,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,27.8,"Power BI, Data Visualization, Excel, SQL",B.Tech/B.E.,3,172,4.1,2025-03-03
IND2028534,Data Analyst,HAL,PSU/Govt,Information Technology,Kolkata,Tier 2,Junior (1-3 yrs),Contract,Hybrid,6.2,"Python, Power BI, Tableau, SQL, Excel",B.Tech/B.E.,1,88,3.9,2025-11-07
IND2028545,Data Engineer,Fi Money,Startup,HealthTech,Hyderabad,Tier 1,Lead (10+ yrs),Contract,Hybrid,52.4,"ETL, Spark, Airflow, dbt",MCA,5,539,2.8,2025-05-19
IND2028553,Business Analyst,Freshworks,Indian Unicorn,HealthTech,Mumbai,Tier 1,Senior (6-10 yrs),Internship,On-Site,2.3,"SQL, JIRA, Agile, Requirements Gathering, Power BI",B.Tech/B.E.,2,99,4.0,2024-09-27
IND2028554,Data Analyst,Lenskart,Startup,HealthTech,Hyderabad,Tier 1,Senior (6-10 yrs),Contract,On-Site,32.2,"Python, Excel, Statistics, Power BI",B.Tech/B.E.,2,88,2.6,2026-01-01
IND2028572,Data Engineer,IBM,MNC,Information Technology,Bhubaneswar,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,37.9,"Kafka, Airflow, Spark, AWS",B.Tech/B.E.,2,146,4.0,2025-09-30
IND2028577,Data Analyst,HAL,PSU/Govt,Automobile,Pune,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,3.9,"Tableau, Python, Statistics, Excel, Data Visualization, Power BI",B.Tech/B.E.,2,222,4.2,2024-10-16
IND2028580,Data Analyst,CRED,Indian Unicorn,Information Technology,Jaipur,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,44.4,"Statistics, Data Visualization, Python, Excel",MBA,3,218,3.8,2025-04-22
IND2028586,Business Analyst,Accenture,MNC,Media & Entertainment,Chennai,Tier 1,Junior (1-3 yrs),Part-Time,Hybrid,9.4,"Power BI, Excel, Requirements Gathering, Agile, JIRA, SQL",PhD,2,101,4.0,2024-07-29
IND2028588,Data Scientist,Zerodha,Startup,Banking & Finance,Pune,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,19.7,"Tableau, NLP, Scikit-learn, Python, Deep Learning, Statistics",PhD,5,363,4.2,2025-09-21
IND2028604,Data Analyst,Paytm,Indian Unicorn,Logistics,Remote,Remote,Mid (3-6 yrs),Contract,Remote,20.9,"SQL, Data Visualization, Power BI",B.Tech/B.E.,3,194,3.0,2025-02-15
IND2028618,Business Analyst,BrowserStack,Startup,Information Technology,Nagpur,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,72.5,"SQL, Requirements Gathering, Agile, Excel",MCA,3,317,3.0,2025-03-27
IND2028627,Data Scientist,Dream11,Indian Unicorn,Consulting,Lucknow,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,65.2,"Python, Statistics, Tableau, NLP",B.Tech/B.E.,5,314,3.8,2025-10-30
IND2028629,Data Analyst,Setu,Startup,Telecom,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,11.7,"Data Visualization, Excel, SQL",B.Tech/B.E.,1,34,3.8,2025-05-25
IND2028630,Data Scientist,Wipro,MNC,Information Technology,Hyderabad,Tier 1,Fresher (0-1 yr),Contract,Hybrid,6.7,"Statistics, Machine Learning, Tableau, NLP",B.Sc (CS/IT),1,99,4.1,2025-06-18
IND2028632,Data Analyst,Infosys,MNC,Information Technology,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,5.0,"SQL, Power BI, Data Visualization",B.Tech/B.E.,3,235,3.5,2024-07-18
IND2028650,Data Analyst,Fi Money,Startup,EdTech,Chennai,Tier 1,Senior (6-10 yrs),Internship,Hybrid,1.7,"Data Visualization, Power BI, Excel, Statistics, Tableau",MCA,3,121,4.1,2025-10-25
IND2028654,Data Analyst,Cognizant,MNC,Information Technology,Delhi,Tier 1,Fresher (0-1 yr),Part-Time,On-Site,3.9,"Tableau, Power BI, Data Visualization, SQL",B.Tech/B.E.,5,429,3.5,2025-03-12
IND2028657,Data Scientist,Wipro,MNC,Gaming,Bangalore,Tier 1,Lead (10+ yrs),Part-Time,On-Site,64.9,"Deep Learning, NLP, TensorFlow, Python, Tableau",MBA,1,49,3.0,2024-06-10
IND2028671,Data Scientist,TCS,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,16.1,"TensorFlow, Tableau, Python, NLP, Scikit-learn",M.Tech/M.E.,2,225,3.3,2025-12-22
IND2028677,Business Analyst,TCS,MNC,E-Commerce,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,31.0,"Excel, JIRA, Agile, Power BI, Requirements Gathering",BCA,3,258,3.3,2024-12-14
IND2028683,Data Analyst,DRDO,PSU/Govt,Banking & Finance,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,10.2,"Excel, Data Visualization, Python, Power BI",MCA,1,86,3.6,2024-12-25
IND2028688,Data Scientist,Dream11,Indian Unicorn,Banking & Finance,Mumbai,Tier 1,Fresher (0-1 yr),Contract,Hybrid,6.8,"Deep Learning, Scikit-learn, Pandas",B.Tech/B.E.,3,351,4.1,2025-10-13
IND2028692,Data Engineer,Lenskart,Startup,Information Technology,Hyderabad,Tier 1,Lead (10+ yrs),Full-Time,On-Site,71.6,"Kafka, AWS, Airflow",B.Tech/B.E.,2,198,3.2,2025-12-26
IND2028694,Data Scientist,Dream11,Indian Unicorn,Government/PSU,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,26.4,"Deep Learning, Scikit-learn, SQL, Python, Machine Learning",BCA,2,136,4.3,2025-05-17
IND2028703,Data Engineer,BEL,PSU/Govt,FinTech,Kochi,Tier 2,Mid (3-6 yrs),Internship,Hybrid,2.4,"AWS, ETL, dbt",M.Tech/M.E.,2,102,4.2,2025-07-23
IND2028716,Data Analyst,Zerodha,Startup,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,36.1,"SQL, Statistics, Tableau, Power BI",B.Tech/B.E.,1,80,3.3,2025-09-27
IND2028726,Business Analyst,TCS,MNC,Government/PSU,Ahmedabad,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,7.3,"Requirements Gathering, Excel, JIRA",M.Tech/M.E.,10,956,3.7,2025-08-07
IND2028732,Data Engineer,Leadsquared,Startup,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,10.8,"Kafka, dbt, Spark, SQL, Python",B.Tech/B.E.,2,158,3.4,2025-10-28
IND2028736,Data Scientist,Tech Mahindra,MNC,E-Commerce,Delhi,Tier 1,Lead (10+ yrs),Internship,Hybrid,1.7,"Tableau, TensorFlow, NLP",BCA,20,1921,3.0,2025-06-08
IND2028737,Data Scientist,Darwinbox,Startup,Media & Entertainment,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,7.7,"Python, Pandas, Statistics, Machine Learning, SQL",MBA,1,55,4.3,2026-02-03
IND2028739,Data Engineer,Google,MNC,EdTech,Indore,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,18.5,"AWS, Kafka, dbt",B.Tech/B.E.,1,102,3.7,2025-10-17
IND2028741,Data Analyst,Meesho,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,52.8,"Data Visualization, Tableau, Excel, SQL",MCA,3,239,3.8,2024-06-21
IND2028746,Data Scientist,Cisco,MNC,EdTech,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,22.7,"Tableau, Statistics, NLP, Deep Learning, Scikit-learn",M.Tech/M.E.,1,88,4.2,2025-12-08
IND2028755,Data Scientist,Leadsquared,Startup,Consulting,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.0,"Tableau, Machine Learning, Statistics, Pandas",M.Tech/M.E.,1,107,3.7,2026-04-25
IND2028756,Business Analyst,Infosys,MNC,E-Commerce,Jaipur,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,4.5,"Requirements Gathering, Power BI, SQL, JIRA, Agile, Excel",MCA,5,561,3.7,2025-09-19
IND2028760,Business Analyst,Swiggy,Indian Unicorn,Banking & Finance,Pune,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6.1,"Excel, Requirements Gathering, JIRA, SQL, Agile",B.Sc (CS/IT),2,187,4.3,2024-08-23
IND2028763,Data Analyst,Nykaa,Indian Unicorn,Banking & Finance,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,40.6,"Python, Data Visualization, SQL, Statistics, Tableau, Excel",B.Tech/B.E.,1,109,4.2,2025-10-11
IND2028768,Business Analyst,Cognizant,MNC,Information Technology,Delhi,Tier 1,Lead (10+ yrs),Full-Time,On-Site,47.5,"SQL, Agile, Excel",BCA,3,253,3.9,2025-02-17
IND2028775,Business Analyst,Darwinbox,Startup,HealthTech,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,26.6,"Excel, SQL, Agile, JIRA, Requirements Gathering, Power BI",MBA,5,565,3.7,2026-04-08
IND2028780,Data Scientist,Khatabook,Startup,FinTech,Nagpur,Tier 2,Fresher (0-1 yr),Internship,Hybrid,2.6,"Pandas, Statistics, NLP, Machine Learning, Tableau",B.Tech/B.E.,2,213,3.8,2025-02-04
IND2028784,Data Scientist,Dream11,Indian Unicorn,HealthTech,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,9.8,"Tableau, Scikit-learn, Pandas",MCA,2,220,3.9,2025-08-03
IND2028788,Business Analyst,Meesho,Indian Unicorn,EdTech,Jaipur,Tier 2,Senior (6-10 yrs),Internship,On-Site,1.4,"Requirements Gathering, Excel, SQL, Agile",B.Tech/B.E.,3,149,3.8,2025-05-27
IND2028794,Data Engineer,IBM,MNC,Automobile,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,6.9,"SQL, AWS, Kafka, Airflow",B.Sc (CS/IT),15,1099,3.7,2024-12-06
IND2028797,Data Scientist,Postman,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Part-Time,Hybrid,5.6,"NLP, Python, Machine Learning, Scikit-learn, SQL",B.Tech/B.E.,15,1498,3.8,2024-10-27
IND2028798,Data Engineer,Khatabook,Startup,Logistics,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.1,"SQL, Airflow, AWS, Kafka, ETL",B.Tech/B.E.,3,169,4.3,2024-08-15
IND2028805,Data Analyst,Freshworks,Indian Unicorn,Information Technology,Pune,Tier 1,Mid (3-6 yrs),Internship,On-Site,2.4,"Power BI, Statistics, SQL, Data Visualization",B.Tech/B.E.,5,494,3.2,2026-02-26
IND2028816,Business Analyst,Oracle,MNC,Information Technology,Nagpur,Tier 2,Mid (3-6 yrs),Contract,On-Site,16.9,"SQL, Requirements Gathering, Agile, JIRA, Excel",B.Tech/B.E.,3,265,3.8,2024-06-05
IND2028819,Business Analyst,Amazon,MNC,FinTech,Jaipur,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,17.7,"JIRA, Requirements Gathering, Excel, Agile, SQL",M.Tech/M.E.,3,315,3.5,2025-05-08
IND2028824,Data Scientist,Chargebee,Startup,Logistics,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,39.5,"Tableau, Pandas, Statistics, NLP, Machine Learning, SQL",B.Com + Certification,3,239,4.1,2025-02-23
IND2028826,Business Analyst,BrowserStack,Startup,Media & Entertainment,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,20.4,"Excel, Power BI, JIRA, Requirements Gathering, Agile",B.Tech/B.E.,1,116,3.8,2026-03-08
IND2028833,Business Analyst,Cognizant,MNC,Consulting,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,On-Site,52.5,"Excel, Power BI, Agile, SQL, JIRA, Requirements Gathering",B.Com + Certification,3,195,4.1,2024-12-23
IND2028836,Data Analyst,Postman,Startup,Logistics,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,26.6,"SQL, Tableau, Excel",M.Tech/M.E.,2,220,2.9,2024-10-22
IND2028846,Data Engineer,Fi Money,Startup,E-Commerce,Lucknow,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,14.8,"Kafka, SQL, Spark, ETL, Python, dbt",B.Tech/B.E.,2,156,3.7,2026-02-20
IND2028847,Data Analyst,Fi Money,Startup,HealthTech,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,39.6,"SQL, Tableau, Data Visualization",MCA,1,112,4.2,2025-12-16
IND2028855,Data Scientist,DRDO,PSU/Govt,Information Technology,Pune,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,3.9,"Deep Learning, Pandas, Scikit-learn",M.Tech/M.E.,2,234,3.9,2025-10-22
IND2028861,Data Engineer,Urban Company,Startup,Manufacturing,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,65.9,"Airflow, Python, SQL, Kafka",MBA,1,42,4.0,2025-11-02
IND2028867,Data Analyst,Cisco,MNC,E-Commerce,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,19.3,"SQL, Statistics, Tableau, Python, Data Visualization",MCA,1,73,3.8,2025-07-20
IND2028878,Data Scientist,Postman,Startup,Manufacturing,Remote,Remote,Junior (1-3 yrs),Part-Time,Remote,13.5,"Python, NLP, Deep Learning, TensorFlow, Scikit-learn",MCA,15,948,3.1,2024-09-11
IND2028883,Data Analyst,Meesho,Indian Unicorn,Information Technology,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,61.3,"Tableau, SQL, Python, Excel, Power BI, Statistics",B.Tech/B.E.,1,114,3.7,2025-08-23
IND2028884,Data Scientist,Dream11,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Contract,Remote,35.5,"TensorFlow, Tableau, Machine Learning, Deep Learning, Scikit-learn, NLP",B.Tech/B.E.,1,89,3.8,2025-01-23
IND2028885,Data Engineer,Capgemini,MNC,E-Commerce,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6.3,"Spark, AWS, dbt, Airflow",B.Tech/B.E.,2,226,3.5,2026-04-13
IND2028889,Business Analyst,Slice,Startup,HealthTech,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.6,"Agile, Requirements Gathering, SQL, JIRA",BCA,2,209,3.9,2025-10-11
IND2028905,Business Analyst,ISRO,PSU/Govt,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,11.1,"JIRA, Requirements Gathering, Agile, Excel, Power BI",M.Tech/M.E.,2,172,3.8,2024-08-06
IND2028913,Data Scientist,Postman,Startup,Retail,Nagpur,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,9.0,"TensorFlow, Tableau, Deep Learning, Machine Learning, Python",B.Tech/B.E.,1,76,3.4,2024-12-01
IND2028926,Data Analyst,Darwinbox,Startup,FinTech,Pune,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,40.4,"Statistics, Excel, Data Visualization, SQL, Power BI",BCA,1,62,3.6,2026-02-22
IND2028929,Data Scientist,IBM,MNC,FinTech,Pune,Tier 1,Mid (3-6 yrs),Contract,On-Site,17.4,"TensorFlow, Tableau, NLP, SQL",M.Tech/M.E.,1,90,4.2,2025-12-28
IND2028931,Data Scientist,HAL,PSU/Govt,Information Technology,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,7.1,"Statistics, TensorFlow, SQL",B.Tech/B.E.,2,198,3.9,2025-10-05
IND2028943,Data Analyst,TCS,MNC,Consulting,Ahmedabad,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,9.2,"Power BI, Statistics, SQL",MCA,3,354,4.0,2024-08-26
IND2028955,Data Scientist,BEL,PSU/Govt,Logistics,Lucknow,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,9.4,"Deep Learning, Statistics, TensorFlow",B.Tech/B.E.,2,171,4.1,2024-08-29
IND2028969,Business Analyst,Oracle,MNC,EdTech,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,4.9,"Requirements Gathering, Power BI, SQL",B.Tech/B.E.,1,76,4.0,2024-07-23
IND2028973,Data Analyst,Razorpay,Indian Unicorn,Information Technology,Lucknow,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,7.9,"Statistics, Tableau, Python",PhD,1,110,4.0,2025-07-21
IND2028976,Data Analyst,Razorpay,Indian Unicorn,Manufacturing,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.9,"Excel, Python, Tableau, Power BI, Statistics",B.Sc (CS/IT),2,228,3.1,2025-07-20
IND2028986,Data Scientist,CRED,Indian Unicorn,Government/PSU,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,41.1,"Scikit-learn, Machine Learning, Statistics, Tableau",B.Com + Certification,1,106,3.6,2025-07-02
IND2028988,Data Scientist,HCL Technologies,MNC,Information Technology,Indore,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,19.8,"SQL, Tableau, Machine Learning",B.Tech/B.E.,3,203,3.9,2025-02-28
IND2029003,Data Analyst,Meesho,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Internship,Remote,3.3,"Power BI, Data Visualization, SQL, Statistics, Excel",M.Tech/M.E.,3,187,3.4,2026-02-12
IND2029018,Data Scientist,TCS,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Contract,Hybrid,10.3,"Python, NLP, Tableau, Pandas, TensorFlow",BCA,2,190,4.0,2026-01-17
IND2029019,Business Analyst,Hasura,Startup,Manufacturing,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,34.1,"Agile, Excel, Requirements Gathering",M.Tech/M.E.,1,109,3.1,2025-10-03
IND2029020,Data Engineer,Swiggy,Indian Unicorn,Information Technology,Bhubaneswar,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,12.1,"Airflow, SQL, dbt, ETL, Kafka, AWS",B.Tech/B.E.,2,131,3.9,2025-01-11
IND2029024,Business Analyst,BrowserStack,Startup,HealthTech,Pune,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,41.7,"Power BI, Agile, Requirements Gathering, SQL, Excel, JIRA",B.Sc (CS/IT),1,84,3.5,2025-06-11
IND2029032,Data Engineer,Google,MNC,Gaming,Pune,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,14.3,"Airflow, SQL, dbt",M.Tech/M.E.,5,300,4.2,2026-01-03
IND2029045,Data Scientist,Nykaa,Indian Unicorn,HealthTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,14.3,"Deep Learning, Tableau, Machine Learning, Scikit-learn, Python, Statistics",M.Tech/M.E.,15,549,4.1,2025-06-27
IND2029052,Business Analyst,Ola,Indian Unicorn,Information Technology,Kolkata,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,14.7,"SQL, Requirements Gathering, JIRA",M.Tech/M.E.,2,222,4.0,2025-07-10
IND2029057,Business Analyst,BrowserStack,Startup,Information Technology,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,15.2,"JIRA, Agile, SQL, Power BI",MCA,10,422,4.0,2024-10-11
IND2029059,Data Scientist,Zomato,Indian Unicorn,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,40.3,"NLP, Tableau, Pandas, Statistics",M.Tech/M.E.,1,76,4.1,2026-03-20
IND2029061,Data Engineer,Setu,Startup,Information Technology,Coimbatore,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,9.6,"Kafka, SQL, Spark",MBA,10,392,3.7,2026-01-22
IND2029070,Data Analyst,HCL Technologies,MNC,Manufacturing,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.8,"Statistics, SQL, Tableau, Data Visualization, Power BI, Excel",BCA,3,348,3.9,2025-11-30
IND2029071,Data Engineer,Fi Money,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Part-Time,Remote,22.5,"AWS, Airflow, dbt, Spark, Kafka",B.Tech/B.E.,15,1629,3.2,2024-10-10
IND2029073,Business Analyst,HAL,PSU/Govt,Media & Entertainment,Remote,Remote,Junior (1-3 yrs),Contract,Remote,7.0,"JIRA, SQL, Agile, Requirements Gathering, Excel, Power BI",M.Tech/M.E.,3,165,3.1,2025-11-23
IND2029079,Business Analyst,Postman,Startup,FinTech,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,9.7,"Agile, Power BI, Requirements Gathering",B.Tech/B.E.,1,98,3.7,2025-03-27
IND2029091,Data Analyst,Google,MNC,Manufacturing,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.0,"Statistics, Power BI, Data Visualization",M.Tech/M.E.,1,102,3.6,2025-10-20
IND2029095,Data Engineer,Groww,Startup,Manufacturing,Hyderabad,Tier 1,Lead (10+ yrs),Full-Time,On-Site,61.7,"Kafka, ETL, SQL, AWS, Python",BCA,3,237,3.2,2025-04-11
IND2029097,Business Analyst,Urban Company,Startup,Consulting,Delhi,Tier 1,Junior (1-3 yrs),Internship,On-Site,1.6,"Excel, SQL, Requirements Gathering, Power BI, Agile, JIRA",MBA,1,98,3.5,2025-09-06
IND2029101,Data Analyst,Oracle,MNC,EdTech,Hyderabad,Tier 1,Lead (10+ yrs),Full-Time,On-Site,53.3,"Data Visualization, Power BI, Python",MCA,3,299,3.7,2025-03-07
IND2029104,Data Analyst,Zerodha,Startup,Manufacturing,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,10.1,"SQL, Data Visualization, Power BI, Tableau",M.Tech/M.E.,3,240,3.7,2024-12-20
IND2029107,Data Scientist,MakeMyTrip,Indian Unicorn,Information Technology,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.6,"Python, Machine Learning, Pandas, Statistics, Scikit-learn, SQL",MBA,3,283,3.7,2024-12-01
IND2029131,Data Scientist,Cisco,MNC,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,33.8,"Scikit-learn, Deep Learning, Statistics, NLP, Pandas, TensorFlow",M.Tech/M.E.,1,94,3.3,2026-02-15
IND2029135,Data Engineer,Swiggy,Indian Unicorn,Manufacturing,Jaipur,Tier 2,Mid (3-6 yrs),Part-Time,Hybrid,16.6,"ETL, Spark, dbt",BCA,15,1378,3.8,2025-05-13
IND2029137,Data Analyst,Capgemini,MNC,Manufacturing,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,4.8,"Power BI, Tableau, Data Visualization",MCA,3,272,3.0,2025-02-27
IND2029138,Data Analyst,Ola,Indian Unicorn,Banking & Finance,Coimbatore,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,13.5,"Statistics, SQL, Excel",M.Tech/M.E.,1,117,3.1,2025-11-03
IND2029146,Data Engineer,HCL Technologies,MNC,Banking & Finance,Mumbai,Tier 1,Fresher (0-1 yr),Contract,On-Site,4.2,"Kafka, AWS, Spark, Airflow, dbt, Python",B.Tech/B.E.,1,102,4.1,2026-01-11
IND2029150,Data Analyst,Infosys,MNC,Banking & Finance,Indore,Tier 2,Mid (3-6 yrs),Contract,On-Site,14.8,"Python, Tableau, Power BI, Data Visualization",MCA,3,303,3.4,2025-11-01
IND2029155,Business Analyst,Fi Money,Startup,HealthTech,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,27.2,"Power BI, Requirements Gathering, Agile, SQL",MCA,2,152,4.3,2026-02-02
IND2029156,Data Engineer,Zoho,Indian Unicorn,FinTech,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,24.5,"Python, ETL, Spark, AWS, dbt",MCA,3,253,3.2,2026-02-14
IND2029171,Data Scientist,HCL Technologies,MNC,Government/PSU,Pune,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,28.6,"Python, Statistics, NLP, Machine Learning, Tableau, Pandas",B.Com + Certification,1,44,3.6,2025-01-31
IND2029179,Data Engineer,Accenture,MNC,Consulting,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,16.5,"AWS, SQL, Airflow",M.Tech/M.E.,1,31,3.5,2026-01-12
IND2029180,Business Analyst,DRDO,PSU/Govt,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,10.8,"Requirements Gathering, SQL, Power BI, Excel, JIRA, Agile",MCA,15,1224,4.2,2026-04-05
IND2029188,Data Engineer,Swiggy,Indian Unicorn,EdTech,Pune,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,7.9,"AWS, Spark, ETL",B.Tech/B.E.,3,321,2.8,2025-04-28
IND2029197,Data Analyst,Wipro,MNC,EdTech,Jaipur,Tier 2,Fresher (0-1 yr),Internship,On-Site,1.4,"SQL, Power BI, Statistics",B.Tech/B.E.,1,108,3.3,2025-03-23
IND2029201,Data Engineer,BrowserStack,Startup,Banking & Finance,Delhi,Tier 1,Senior (6-10 yrs),Internship,On-Site,1.9,"AWS, dbt, Airflow, ETL, Kafka",B.Tech/B.E.,1,99,3.8,2025-07-30
IND2029203,Data Analyst,Freshworks,Indian Unicorn,Information Technology,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,16.5,"Tableau, Power BI, Statistics, Python, SQL",MBA,2,141,3.9,2025-05-05
IND2029217,Business Analyst,Dream11,Indian Unicorn,Information Technology,Coimbatore,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,24.0,"Requirements Gathering, Power BI, JIRA",M.Tech/M.E.,2,193,3.3,2025-06-27
IND2029231,Data Analyst,Fi Money,Startup,Logistics,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,11.4,"Power BI, Excel, Python, Tableau",M.Tech/M.E.,1,118,4.3,2025-10-16
IND2029235,Business Analyst,BHEL,PSU/Govt,Information Technology,Chandigarh,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,16.2,"Excel, JIRA, SQL",M.Tech/M.E.,5,414,4.0,2026-01-13
IND2029237,Data Analyst,Swiggy,Indian Unicorn,EdTech,Remote,Remote,Senior (6-10 yrs),Contract,Hybrid,51.2,"Power BI, Data Visualization, SQL",M.Tech/M.E.,1,114,3.3,2024-09-18
IND2029253,Business Analyst,Oracle,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.6,"Requirements Gathering, JIRA, Excel",B.Tech/B.E.,1,68,4.0,2025-08-18
IND2029266,Data Engineer,Hasura,Startup,Manufacturing,Pune,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.2,"SQL, Spark, dbt, Python, Kafka, ETL",B.Tech/B.E.,15,1600,3.9,2024-07-02
